year,playername,role,nationality,age,iplexperienceyears,battingavg,battingsr,runsscored,fifties,hundreds,wickets,economyrate,bowlingavg,bowlingsr,basepricecr,soldpricecr,issold,franchise,performancescore,valueindex
2016,Chama Milind,Bowler,Indian,22,2,12.3,103.88,60,0,0,7,9.47,31.84,23.29,0.2,0.1,1,Delhi Capitals,12.69,126.9
2016,Deepak Chahar,All-Rounder,Indian,20,0,29.4,112.23,230,1,0,15,8.21,23.84,16.53,0.3,0.1,1,Rising Pune Supergiant,51.38,513.8
2016,Deepak Punia,All-Rounder,Indian,20,0,16.41,100.53,140,2,0,2,8.55,32.52,19.48,0.3,0.1,1,Mumbai Indians,29.51,295.1
2016,Iqbal Abdullah,All-Rounder,Indian,22,2,22.62,108.49,88,1,0,1,8.81,33.71,20.49,0.3,0.1,1,Royal Challengers Bengaluru,30.93,309.3
2016,Jaskaran Singh,Bowler,Indian,20,0,10.12,91.03,6,0,0,2,8.8,32.57,21.17,0.2,0.1,1,Rising Pune Supergiant,6.66,66.6
2016,Jitesh Sharma,Batsman,Indian,19,0,32.37,113.74,328,2,1,4,9.24,33.61,27.18,0.2,0.1,1,Mumbai Indians,53.63,536.3
2016,Khaleel Ahmed,Bowler,Indian,20,0,13.57,114.81,78,0,0,12,9.37,31.98,22.34,0.3,0.1,1,Delhi Capitals,20.67,206.7
2016,Mahipal Lomror,All-Rounder,Indian,20,0,20.42,97.59,127,0,0,7,8.42,27.99,20.55,0.3,0.1,1,Delhi Capitals,36.18,361.8
2016,Manan Ajay Sharma,All-Rounder,Indian,20,0,18.77,91.48,22,0,0,2,8.06,29.58,21.45,0.3,0.1,1,Kolkata Knight Riders,29.27,292.7
2016,Paras Dogra,Batsman,Indian,19,0,19.43,99.21,60,0,0,0,9.09,38.24,27.4,0.2,0.1,1,Gujarat Lions,38.73,387.3
2016,Pardeep Sahu,All-Rounder,Indian,21,1,17.79,104.69,66,1,0,2,9.23,30.4,22.09,0.3,0.1,1,Punjab Kings,29.33,293.3
2016,Pawan Suyal,Bowler,Indian,22,2,11.24,91.54,35,0,0,8,8.47,29.8,21.21,0.2,0.1,1,Delhi Capitals,16.94,169.4
2016,Pratyush Singh,All-Rounder,Indian,21,1,18.15,108.17,81,0,0,3,9.05,31.26,23.34,0.3,0.1,1,Delhi Capitals,31.67,316.7
2016,Sachin Baby,Batsman,Indian,19,0,19.0,99.64,63,2,0,0,9.83,38.77,28.14,0.2,0.1,1,Royal Challengers Bengaluru,38.75,387.5
2016,Sarabjit Ladda,Bowler,Indian,20,0,10.48,99.56,27,0,0,5,9.15,29.69,24.12,0.2,0.1,1,Gujarat Lions,10.32,103.2
2016,Shivil Kaushik,Bowler,Indian,20,0,12.12,98.09,19,0,0,3,9.11,34.64,24.42,0.2,0.1,1,Gujarat Lions,7.36,73.6
2016,Swapnil Singh,All-Rounder,Indian,20,0,15.65,91.33,91,0,0,1,8.33,31.72,24.08,0.3,0.1,1,Punjab Kings,26.72,267.2
2016,Tirumalasetti Suman,Batsman,Indian,19,0,19.82,98.55,120,1,0,0,8.89,38.84,27.86,0.2,0.1,1,Sunrisers Hyderabad,39.89,398.9
2016,Umang Sharma,Batsman,Indian,19,0,22.07,94.77,84,0,0,0,8.7,39.09,27.27,0.2,0.1,1,Gujarat Lions,38.94,389.4
2016,Vikas Tokas,Bowler,Indian,20,0,9.94,103.43,16,0,0,3,9.08,34.89,24.16,0.2,0.1,1,Royal Challengers Bengaluru,7.42,74.2
2017,Benjamin Stokes,All-Rounder,Overseas,20,0,44.37,159.11,312,2,0,18,7.52,24.41,17.11,2.0,14.5,1,Rising Pune Supergiant,69.47,4.79
2017,Tymal Mills,Bowler,Overseas,20,0,15.46,119.46,96,0,0,27,8.08,22.4,17.24,2.0,12.0,1,Royal Challengers Bengaluru,47.22,3.94
2017,Kagiso Rabada,Bowler,Overseas,20,0,12.0,118.19,93,0,0,24,8.02,29.99,17.82,2.0,5.0,1,Delhi Capitals,42.87,8.57
2017,Trent Boult,Bowler,Overseas,22,2,12.16,115.66,56,0,0,30,7.85,20.35,18.51,2.0,5.0,1,Kolkata Knight Riders,52.01,10.4
2017,Pat Cummins,All-Rounder,Overseas,23,3,45.0,168.72,419,3,0,24,7.64,19.83,15.62,2.0,4.5,1,Delhi Capitals,78.51,17.45
2017,Chris Woakes,All-Rounder,Overseas,20,0,27.42,123.63,197,2,0,8,7.96,26.41,18.1,2.0,4.2,1,Kolkata Knight Riders,45.26,10.78
2017,Rashid Khan Arman,Bowler,Overseas,20,0,11.33,109.38,66,0,0,18,8.21,21.52,16.73,2.0,4.0,1,Sunrisers Hyderabad,33.03,8.26
2017,Nathan Coulter-Nile,Bowler,Overseas,24,4,13.51,104.52,99,0,0,21,8.37,22.8,19.5,2.0,3.5,1,Kolkata Knight Riders,37.38,10.68
2017,Karn Sharma,Bowler,Indian,23,3,12.63,103.61,66,0,0,16,9.51,28.58,20.86,2.0,3.2,1,Mumbai Indians,26.13,8.17
2017,T. Natarajan,Bowler,Indian,20,0,11.32,114.83,107,0,0,23,7.73,23.84,16.75,2.0,3.0,1,Punjab Kings,42.38,14.13
2017,Varun Aaron,Bowler,Indian,23,3,9.88,98.51,47,0,0,12,9.62,29.94,22.95,2.0,2.8,1,Punjab Kings,19.61,7.0
2017,Mohammed Siraj,Bowler,Indian,20,0,15.73,106.68,87,1,0,22,8.08,20.12,15.46,2.0,2.6,1,Sunrisers Hyderabad,39.63,15.24
2017,Angelo Mathews,All-Rounder,Overseas,22,2,28.56,132.18,186,1,0,14,8.06,30.56,18.82,2.0,2.0,1,Delhi Capitals,54.26,27.13
2017,Aniket Choudhary,Bowler,Indian,20,0,13.04,103.28,42,0,0,6,9.21,31.9,20.92,2.0,2.0,1,Royal Challengers Bengaluru,11.79,5.89
2017,Eoin Morgan,Batsman,Overseas,21,2,29.4,127.47,297,4,0,1,9.68,38.26,26.06,2.0,2.0,1,Punjab Kings,55.94,27.97
2017,Krishnappa Gowtham,All-Rounder,Indian,20,0,23.46,117.94,183,1,0,16,8.13,22.54,17.01,2.0,2.0,1,Mumbai Indians,52.39,26.2
2017,Mitchell Johnson,Bowler,Overseas,23,3,11.74,101.71,66,0,0,15,8.81,23.5,19.1,2.0,2.0,1,Mumbai Indians,26.73,13.37
2017,Corey Anderson,All-Rounder,Overseas,23,3,24.56,128.23,166,0,0,11,8.74,33.24,20.23,1.0,1.0,1,Delhi Capitals,47.51,47.51
2017,Daniel Christian,All-Rounder,Overseas,24,4,24.86,132.98,159,1,0,4,9.31,30.52,18.15,1.0,1.0,1,Rising Pune Supergiant,38.99,38.99
2017,Jason Roy,Batsman,Overseas,19,0,22.06,99.78,151,1,0,0,9.42,39.11,27.94,1.0,1.0,1,Gujarat Lions,41.78,41.78
2017,M. Ashwin,Bowler,Indian,21,1,9.48,110.78,57,0,0,13,8.39,25.5,19.81,1.0,1.0,1,Delhi Capitals,24.9,24.9
2017,Pawan Negi,All-Rounder,Indian,23,3,29.92,134.75,226,2,0,17,8.79,27.85,24.08,1.0,1.0,1,Royal Challengers Bengaluru,57.25,57.25
2017,Basil Thampi,Bowler,Indian,20,0,10.09,95.5,73,0,0,5,9.85,33.66,25.52,0.75,0.85,1,Gujarat Lions,8.68,10.21
2017,Eklavya Dwivedi,Batsman,Indian,21,2,22.48,118.44,139,3,0,1,8.97,42.03,28.89,0.75,0.75,1,Sunrisers Hyderabad,47.3,63.07
2017,Manpreet Gony,Bowler,Indian,24,4,12.07,97.92,56,0,0,11,8.74,31.28,20.29,0.5,0.6,1,Gujarat Lions,20.84,34.73
2017,Rishi Dhawan,All-Rounder,Indian,23,3,27.33,121.09,154,1,0,6,7.99,28.18,18.52,0.5,0.55,1,Kolkata Knight Riders,42.27,76.85
2017,Chris Jordan,All-Rounder,Overseas,20,0,21.1,101.48,110,1,0,4,8.47,29.24,19.57,0.5,0.5,1,Sunrisers Hyderabad,33.43,66.86
2017,Darren Bravo,Batsman,Overseas,19,0,23.78,107.08,74,0,0,0,9.82,37.07,26.34,0.5,0.5,1,Kolkata Knight Riders,43.12,86.24
2017,Lockie Ferguson,Bowler,Overseas,20,0,12.57,104.49,57,0,0,19,8.64,24.09,19.67,0.5,0.5,1,Rising Pune Supergiant,33.15,66.3
2017,Manoj Tiwary,Batsman,Indian,22,3,28.72,127.8,181,0,0,0,8.62,35.16,26.77,0.5,0.5,1,Rising Pune Supergiant,53.45,106.9
2017,Martin Guptill,Batsman,Overseas,19,0,21.32,107.52,105,2,0,0,9.54,38.64,29.53,0.5,0.5,1,Punjab Kings,42.88,85.76
2017,Matt Henry,Bowler,Overseas,23,3,10.68,103.85,48,0,0,11,8.61,32.99,22.5,0.5,0.5,1,Punjab Kings,21.15,42.3
2017,Nathu Singh,Bowler,Indian,21,1,14.22,101.62,55,0,0,10,8.85,28.17,23.08,0.5,0.5,1,Gujarat Lions,19.0,38.0
2017,Asela Gunarathna,Batsman,Overseas,19,0,22.24,107.65,113,2,0,1,9.27,42.78,27.27,0.3,0.3,1,Mumbai Indians,43.45,144.83
2017,Ben Laughlin,Bowler,Overseas,24,4,8.8,100.81,38,0,0,4,9.7,31.36,23.48,0.3,0.3,1,Sunrisers Hyderabad,7.28,24.27
2017,Billy Stanlake,Batsman,Overseas,19,0,17.48,95.36,168,2,0,0,9.31,39.47,25.96,0.3,0.3,1,Royal Challengers Bengaluru,38.96,129.87
2017,Darren Sammy,All-Rounder,Overseas,24,4,27.44,131.58,168,1,0,6,8.8,30.84,22.5,0.3,0.3,1,Punjab Kings,42.78,142.6
2017,Jaydev Unadkat,Bowler,Indian,24,4,14.49,106.84,94,0,0,25,7.92,20.68,16.64,0.3,0.3,1,Rising Pune Supergiant,44.68,148.93
2017,Mohammad Nabi,All-Rounder,Overseas,20,0,22.59,96.87,110,0,0,6,9.25,31.92,18.9,0.3,0.3,1,Sunrisers Hyderabad,33.72,112.4
2017,Munaf Patel,Bowler,Indian,20,0,12.38,103.36,53,0,0,5,8.73,34.86,22.31,0.3,0.3,1,Gujarat Lions,11.84,39.47
2017,Nicolas Pooran,Batsman,Overseas,19,0,23.96,105.8,245,3,0,2,8.93,40.02,25.96,0.3,0.3,1,Mumbai Indians,46.22,154.07
2017,Rovman Powell,All-Rounder,Overseas,20,0,20.66,106.36,127,1,0,7,8.28,22.84,18.02,0.3,0.3,1,Kolkata Knight Riders,38.28,127.6
2017,Saurabh Tiwary,Batsman,Indian,22,3,24.85,109.8,110,1,0,0,9.33,38.23,29.42,0.3,0.3,1,Mumbai Indians,45.08,150.27
2017,Aditya Tare,Batsman,Indian,22,3,25.23,120.69,217,3,0,0,9.88,35.66,29.13,0.2,0.25,1,Delhi Capitals,50.64,202.56
2017,Rahul Tewatia,All-Rounder,Indian,23,3,27.73,130.79,213,1,0,8,8.39,23.74,19.22,0.3,0.25,1,Punjab Kings,45.91,183.64
2017,Akshdeep Nath,All-Rounder,Indian,21,1,20.53,97.15,68,0,0,6,8.8,32.74,17.96,0.3,0.1,1,Gujarat Lions,34.16,341.6
2017,Ankeet Bawane,Batsman,Indian,19,0,19.55,94.44,192,1,1,0,9.43,35.36,27.33,0.2,0.1,1,Delhi Capitals,39.99,399.9
2017,Chirag Suri,Batsman,Indian,19,0,17.98,98.41,96,1,0,0,9.85,38.97,28.21,0.2,0.1,1,Gujarat Lions,38.63,386.3
2017,Ishank Jaggi,Batsman,Indian,19,0,18.14,98.42,150,3,0,0,9.67,36.67,27.77,0.2,0.1,1,Kolkata Knight Riders,39.78,397.8
2017,Kulwant Khejroliya,Bowler,Indian,20,0,11.14,105.96,46,0,0,7,9.01,32.98,21.3,0.2,0.1,1,Mumbai Indians,13.93,139.3
2017,Milind Tandon,All-Rounder,Indian,20,0,14.49,104.17,131,1,0,3,8.16,27.25,21.92,0.3,0.1,1,Rising Pune Supergiant,31.74,317.4
2017,Navdeep Saini,Bowler,Indian,20,0,11.26,103.34,41,0,0,4,8.53,32.41,18.49,0.2,0.1,1,Delhi Capitals,10.82,108.2
2017,Pratham Singh,All-Rounder,Indian,20,0,18.23,100.69,90,0,0,2,9.31,30.53,21.68,0.3,0.1,1,Gujarat Lions,28.48,284.8
2017,Praveen Dubey,All-Rounder,Indian,21,1,20.63,109.32,82,0,0,5,8.17,30.16,21.68,0.3,0.1,1,Royal Challengers Bengaluru,36.68,366.8
2017,Pravin Tambe,Bowler,Indian,23,3,12.22,107.62,46,0,0,8,9.31,30.89,22.22,0.2,0.1,1,Sunrisers Hyderabad,14.53,145.3
2017,R. Sanjay Yadav,All-Rounder,Indian,20,0,17.16,97.96,16,0,0,2,8.87,31.92,19.52,0.3,0.1,1,Kolkata Knight Riders,28.54,285.4
2017,Rahul Ajay Tripathi,All-Rounder,Indian,20,0,13.86,96.39,90,2,0,0,8.88,31.45,21.78,0.3,0.1,1,Rising Pune Supergiant,24.98,249.8
2017,Rahul Chahar,Bowler,Indian,20,0,13.12,100.7,56,0,0,13,8.41,27.52,16.58,0.2,0.1,1,Rising Pune Supergiant,24.83,248.3
2017,Rinku Singh,Batsman,Indian,19,0,19.23,98.41,88,1,0,0,9.16,38.45,28.49,0.2,0.1,1,Punjab Kings,38.97,389.7
2017,Saurabh Kumar,All-Rounder,Indian,20,0,17.99,102.39,50,1,0,0,9.34,34.22,22.32,0.2,0.1,1,Rising Pune Supergiant,26.3,263.0
2017,Sayan Ghosh,Bowler,Indian,20,0,11.25,109.53,35,0,0,4,9.85,30.67,27.13,0.2,0.1,1,Kolkata Knight Riders,6.8,68.0
2017,Shashank Singh,All-Rounder,Indian,20,0,18.02,100.31,86,2,0,0,9.68,30.14,21.59,0.3,0.1,1,Delhi Capitals,25.21,252.1
2017,Shelley Shaurya,Bowler,Indian,20,0,9.11,105.24,25,0,0,5,9.26,37.15,25.93,0.2,0.1,1,Gujarat Lions,9.97,99.7
2017,Shubam Agrawal,All-Rounder,Indian,20,0,17.21,98.45,58,1,0,2,9.48,29.86,21.4,0.3,0.1,1,Gujarat Lions,27.43,274.3
2017,Tanmay Agarwal,Batsman,Indian,19,0,19.43,100.84,106,0,0,0,9.55,42.13,30.04,0.2,0.1,1,Sunrisers Hyderabad,40.14,401.4
2017,Tejas Singh Baroka,Bowler,Indian,20,0,8.18,110.61,49,0,0,2,9.25,35.32,23.78,0.2,0.1,1,Gujarat Lions,5.74,57.4
2018,Benjamin Stokes,All-Rounder,Overseas,21,1,39.52,163.29,342,2,0,20,7.39,20.82,15.02,2.0,12.5,1,Rajasthan Royals,71.76,5.74
2018,Jaydev Unadkat,Bowler,Indian,25,5,12.04,108.43,99,0,0,32,7.94,26.74,17.3,2.0,11.5,1,Rajasthan Royals,55.17,4.8
2018,KL Rahul,Batsman,Indian,25,4,59.18,205.0,680,7,0,2,9.22,37.68,30.12,2.0,11.0,1,Punjab Kings,98.77,8.98
2018,Manish Pandey,Batsman,Indian,23,4,51.25,191.8,566,5,1,2,8.88,35.9,26.87,2.0,11.0,1,Sunrisers Hyderabad,89.36,8.12
2018,Chris Lynn,Batsman,Overseas,23,4,49.96,189.71,534,5,0,2,9.57,40.18,26.6,2.0,9.6,1,Kolkata Knight Riders,87.58,9.12
2018,Mitchell Starc,Bowler,Overseas,24,4,16.81,109.57,158,0,0,32,6.23,20.19,13.26,2.0,9.4,1,Kolkata Knight Riders,60.89,6.48
2018,Glenn Maxwell,All-Rounder,Overseas,25,5,45.0,189.83,403,2,0,24,8.04,24.65,17.23,2.0,9.0,1,Delhi Capitals,81.94,9.1
2018,Rashid Khan Arman,Bowler,Overseas,21,1,15.02,120.54,84,0,0,22,8.54,24.5,19.13,2.0,9.0,1,Sunrisers Hyderabad,38.22,4.25
2018,Krunal Pandya,All-Rounder,Indian,22,2,30.19,145.26,274,1,0,15,7.73,23.67,18.25,2.0,8.8,1,Mumbai Indians,59.14,6.72
2018,Sanju Samson,Batsman,Indian,21,2,38.22,157.73,382,4,0,0,10.11,38.2,27.07,2.0,8.0,1,Rajasthan Royals,70.25,8.78
2018,Kedar Jadhav,All-Rounder,Indian,24,4,34.9,170.55,277,2,0,17,7.99,27.02,18.64,2.0,7.8,1,Chennai Super Kings,67.26,8.62
2018,Ravichandran Ashwin,All-Rounder,Overseas,20,0,26.55,137.13,156,0,0,15,8.18,25.11,17.85,2.0,7.6,1,Punjab Kings,55.7,7.33
2018,Chris Woakes,All-Rounder,Overseas,21,1,28.43,140.68,205,0,0,8,7.94,29.26,22.19,2.0,7.4,1,Royal Challengers Bengaluru,48.96,6.62
2018,Dinesh Karthik,Batsman,Indian,23,4,45.84,183.33,519,5,0,2,9.06,40.81,28.49,2.0,7.4,1,Kolkata Knight Riders,83.72,11.31
2018,Andrew Tye,Bowler,Overseas,23,3,13.88,100.62,77,0,0,22,8.8,26.87,19.35,2.0,7.2,1,Punjab Kings,37.37,5.19
2018,Jofra Archer,All-Rounder,Overseas,20,0,31.72,136.53,257,2,0,15,7.73,24.64,17.8,2.0,7.2,1,Rajasthan Royals,57.78,8.03
2018,Dwayne Bravo,All-Rounder,Overseas,20,0,24.45,118.39,101,0,0,6,7.8,30.74,18.11,2.0,6.4,1,Chennai Super Kings,41.39,6.47
2018,Robin Uthappa,Batsman,Indian,23,4,36.1,162.71,342,0,0,0,9.0,41.04,27.08,2.0,6.4,1,Kolkata Knight Riders,70.09,10.95
2018,Aaron Finch,Batsman,Overseas,23,4,43.04,162.68,407,4,1,1,8.7,38.32,30.47,2.0,6.2,1,Punjab Kings,74.16,11.96
2018,Ishan Kishan,Batsman,Indian,21,2,44.21,158.62,464,5,1,4,8.97,38.59,28.47,2.0,6.2,1,Mumbai Indians,74.55,12.02
2018,Krishnappa Gowtham,All-Rounder,Indian,21,1,32.56,137.77,205,1,0,13,8.93,27.55,19.08,2.0,6.2,1,Rajasthan Royals,53.43,8.62
2018,Marcus Stoinis,All-Rounder,Overseas,23,3,34.99,161.26,358,3,0,18,8.0,23.64,15.92,2.0,6.2,1,Punjab Kings,66.6,10.74
2018,Yuzvendra Singh Chahal,Bowler,Indian,24,4,11.99,111.77,69,0,0,17,9.07,29.63,20.38,2.0,6.0,1,Royal Challengers Bengaluru,28.98,4.83
2018,Kuldeep Yadav,Bowler,Indian,24,4,9.3,101.93,84,1,0,17,9.64,27.12,20.57,2.0,5.8,1,Kolkata Knight Riders,27.42,4.73
2018,Karun Nair,Batsman,Indian,23,4,39.35,160.79,335,2,0,1,8.8,38.71,29.12,2.0,5.6,1,Punjab Kings,70.68,12.62
2018,Kieron Pollard,All-Rounder,Overseas,20,0,26.0,119.31,189,0,0,12,8.51,24.29,18.9,2.0,5.4,1,Mumbai Indians,47.74,8.84
2018,Pat Cummins,All-Rounder,Overseas,24,4,45.0,177.85,479,2,1,24,6.62,23.17,12.15,2.0,5.4,1,Mumbai Indians,82.38,15.26
2018,Shikhar Dhawan,Batsman,Indian,19,0,31.17,125.69,276,2,0,2,8.68,35.9,25.38,2.0,5.2,1,Sunrisers Hyderabad,55.7,10.71
2018,Karn Sharma,Bowler,Indian,24,4,14.45,106.18,71,1,0,17,8.93,26.12,19.44,2.0,5.0,1,Chennai Super Kings,29.42,5.88
2018,Wriddhiman Saha,Batsman,Indian,23,4,33.7,148.94,340,4,1,1,9.08,33.84,28.11,2.0,5.0,1,Sunrisers Hyderabad,64.96,12.99
2018,Jos Buttler,Batsman,Overseas,23,2,51.56,175.36,575,5,1,4,8.97,36.74,28.27,2.0,4.4,1,Rajasthan Royals,84.73,19.26
2018,Kagiso Rabada,Bowler,Overseas,21,1,11.86,105.65,40,0,0,21,7.9,22.05,19.72,2.0,4.2,1,Delhi Capitals,38.2,9.1
2018,Piyush Chawla,Bowler,Indian,24,4,13.17,106.57,71,0,0,18,8.36,26.74,18.51,2.0,4.2,1,Kolkata Knight Riders,32.63,7.77
2018,Umesh Yadav,Bowler,Indian,24,4,11.95,119.56,67,0,0,19,7.98,24.54,18.43,2.0,4.2,1,Royal Challengers Bengaluru,35.23,8.39
2018,Ajinkya Rahane,Batsman,Indian,19,0,23.95,121.43,203,0,0,0,10.08,37.63,29.96,2.0,4.0,1,Rajasthan Royals,50.07,12.52
2018,Amit Mishra,Bowler,Indian,24,4,13.06,100.84,72,0,0,14,8.63,31.16,22.98,2.0,4.0,1,Delhi Capitals,25.83,6.46
2018,Darcy Short,All-Rounder,Overseas,20,0,25.93,115.06,121,0,0,9,8.8,29.07,18.07,2.0,4.0,1,Rajasthan Royals,42.69,10.67
2018,Mujeeb Zadran,Bowler,Overseas,20,0,10.97,114.48,49,0,0,13,8.68,29.94,21.12,2.0,4.0,1,Punjab Kings,23.95,5.99
2018,Shane Watson,All-Rounder,Overseas,22,2,35.16,144.62,235,2,0,8,7.79,25.2,17.53,2.0,4.0,1,Chennai Super Kings,51.73,12.93
2018,Evin Lewis,Batsman,Overseas,19,0,28.15,119.04,209,0,0,0,10.52,34.81,26.43,2.0,3.8,1,Mumbai Indians,51.15,13.46
2018,Siddarth Kaul,Bowler,Indian,24,4,12.05,95.7,38,0,0,15,9.72,30.25,18.3,2.0,3.8,1,Sunrisers Hyderabad,23.72,6.24
2018,Brendon McCullum,Batsman,Overseas,23,4,36.85,152.04,296,4,0,1,9.44,38.49,26.9,2.0,3.6,1,Royal Challengers Bengaluru,66.27,18.41
2018,Deepak Hooda,All-Rounder,Indian,24,4,31.54,143.02,246,1,0,10,8.59,23.81,17.42,2.0,3.6,1,Sunrisers Hyderabad,51.31,14.25
2018,Nitish Rana,All-Rounder,Indian,23,3,29.61,154.21,220,2,0,16,8.8,24.84,19.62,2.0,3.4,1,Kolkata Knight Riders,59.84,17.6
2018,Rahul Tripathi,Batsman,Indian,19,0,30.75,127.42,261,3,0,3,8.45,37.08,29.27,2.0,3.4,1,Rajasthan Royals,55.75,16.4
2018,Kamlesh Nagarkoti,All-Rounder,Indian,20,0,22.73,110.66,104,1,0,4,7.89,28.2,21.74,2.0,3.2,1,Kolkata Knight Riders,36.83,11.51
2018,Shahbaz Nadeem,Bowler,Indian,24,4,11.81,109.32,48,0,0,10,9.02,31.12,22.02,2.0,3.2,1,Delhi Capitals,18.42,5.76
2018,Suryakumar Yadav,Batsman,Indian,25,4,33.53,151.55,286,2,0,1,8.12,41.76,27.78,2.0,3.2,1,Mumbai Indians,64.6,20.19
2018,Vijay Shankar,All-Rounder,Indian,24,4,25.96,145.62,202,2,0,7,8.88,27.82,19.88,2.0,3.2,1,Delhi Capitals,46.25,14.45
2018,Washington Sundar,All-Rounder,Indian,20,0,26.47,116.68,192,2,0,13,8.58,22.82,16.45,2.0,3.2,1,Royal Challengers Bengaluru,48.39,15.12
2018,Ankit Singh Rajpoot,Bowler,Indian,22,2,13.84,110.21,87,0,0,13,9.01,31.77,18.98,2.0,3.0,1,Punjab Kings,23.34,7.78
2018,David Miller,Batsman,Overseas,19,0,28.72,130.85,244,1,1,2,9.59,37.72,27.52,2.0,3.0,1,Punjab Kings,55.62,18.54
2018,Kane Williamson,All-Rounder,Overseas,23,3,31.21,134.46,142,0,0,4,9.04,30.84,21.24,2.0,3.0,1,Sunrisers Hyderabad,41.41,13.8
2018,Khaleel Ahmed,Bowler,Indian,22,2,10.73,102.55,80,0,0,13,8.85,27.65,25.62,2.0,3.0,1,Sunrisers Hyderabad,23.75,7.92
2018,Mohammed Shami,Bowler,Indian,24,4,14.95,112.69,80,0,0,27,7.38,22.1,16.4,2.0,3.0,1,Delhi Capitals,49.16,16.39
2018,Navdeep Saini,Bowler,Indian,21,1,9.73,106.84,57,0,0,8,8.89,28.88,21.87,2.0,3.0,1,Royal Challengers Bengaluru,15.9,5.3
2018,Rahul Tewatia,All-Rounder,Indian,24,4,33.69,156.35,290,1,0,13,8.66,24.89,19.79,2.0,3.0,1,Delhi Capitals,57.97,19.32
2018,Sandeep Sharma,Bowler,Indian,24,4,12.94,115.52,43,0,0,7,8.72,30.93,21.48,2.0,3.0,1,Sunrisers Hyderabad,14.77,4.92
2018,Shivam Mavi,All-Rounder,Indian,20,0,25.97,116.93,179,0,0,8,8.5,28.36,17.19,2.0,3.0,1,Kolkata Knight Riders,42.48,14.16
2018,Gautam Gambhir,Batsman,Indian,19,0,22.57,109.93,175,2,0,0,9.63,38.03,29.33,2.0,2.8,1,Delhi Capitals,45.51,16.25
2018,Quinton de Kock,Batsman,Overseas,24,5,41.49,164.23,442,3,1,0,9.46,37.55,28.75,2.0,2.8,1,Royal Challengers Bengaluru,74.7,26.68
2018,Mohammed Siraj,Bowler,Indian,21,1,16.72,117.05,52,0,0,20,7.84,20.79,15.4,2.0,2.6,1,Royal Challengers Bengaluru,37.0,14.23
2018,Shardul Thakur,Bowler,Indian,24,4,10.33,108.27,85,0,0,28,8.36,22.62,17.36,2.0,2.6,1,Chennai Super Kings,47.77,18.37
2018,Mohit Sharma,Bowler,Indian,24,4,15.54,109.08,76,0,0,21,8.33,25.93,20.59,2.0,2.4,1,Punjab Kings,37.27,15.53
2018,Ambati Rayudu,Batsman,Indian,19,0,29.02,111.59,184,2,0,1,9.17,37.58,28.61,2.0,2.2,1,Chennai Super Kings,48.76,22.16
2018,Barinder Singh Sran,Bowler,Indian,22,2,11.5,116.21,38,0,0,11,8.94,30.53,20.63,2.0,2.2,1,Punjab Kings,20.06,9.12
2018,Ben Cutting,All-Rounder,Overseas,24,4,27.89,140.77,182,0,0,11,8.3,30.9,19.49,2.0,2.2,1,Mumbai Indians,51.73,23.51
2018,Colin De Grandhomme,All-Rounder,Overseas,20,0,18.1,107.22,52,0,0,5,8.66,28.18,20.33,2.0,2.2,1,Royal Challengers Bengaluru,34.65,15.75
2018,M. Ashwin,Bowler,Indian,22,2,10.91,93.66,65,0,0,16,8.68,28.67,22.11,2.0,2.2,1,Royal Challengers Bengaluru,28.61,13.0
2018,Mustafizur Rahman,Bowler,Overseas,22,2,13.85,117.51,93,0,0,18,7.92,22.21,19.75,2.0,2.2,1,Mumbai Indians,34.17,15.53
2018,Nathan Coulter-Nile,Bowler,Overseas,25,5,13.15,101.93,83,1,0,26,8.29,23.36,18.53,2.0,2.2,1,Royal Challengers Bengaluru,44.96,20.44
2018,Trent Boult,Bowler,Overseas,23,3,13.79,102.42,99,0,0,28,7.42,21.49,15.73,2.0,2.2,1,Delhi Capitals,50.73,23.06
2018,Carlos Brathwaite,All-Rounder,Overseas,22,2,23.16,122.82,124,1,0,7,7.77,29.8,18.44,2.0,2.0,1,Sunrisers Hyderabad,43.21,21.61
2018,Christopher Gayle,Batsman,Overseas,19,0,21.78,106.49,142,3,0,0,10.07,37.25,29.08,2.0,2.0,1,Punjab Kings,43.5,21.75
2018,Harbhajan Singh,Bowler,Indian,20,0,13.36,103.3,62,0,0,7,9.14,29.6,25.68,2.0,2.0,1,Chennai Super Kings,13.7,6.85
2018,Mitchell Johnson,Bowler,Overseas,24,4,10.38,107.9,55,1,0,21,8.71,27.8,17.02,2.0,2.0,1,Kolkata Knight Riders,35.92,17.96
2018,Murali Vijay,Batsman,Indian,23,4,29.43,149.03,320,4,0,0,8.87,40.47,28.47,2.0,2.0,1,Chennai Super Kings,62.88,31.44
2018,Shakib Al Hasan,All-Rounder,Overseas,24,4,28.66,137.56,159,1,0,7,9.3,27.31,19.33,2.0,2.0,1,Sunrisers Hyderabad,44.48,22.24
2018,Yuvraj Singh,All-Rounder,Indian,24,4,40.24,162.17,356,3,0,17,7.69,21.96,17.65,2.0,2.0,1,Punjab Kings,67.51,33.76
2018,Colin Munro,All-Rounder,Overseas,22,2,24.05,126.21,54,0,0,6,9.05,30.4,20.29,1.5,1.9,1,Delhi Capitals,40.35,21.24
2018,Rahul Chahar,Bowler,Indian,21,1,12.49,87.76,60,1,0,14,8.69,31.74,21.0,1.5,1.9,1,Mumbai Indians,25.53,13.44
